MESS_DATUM,Supply,Return 
2021040100,94.34,58.17
2021040101,90.36999999999999,57.93
2021040102,94.02,58.87
2021040103,90.86,57.83
2021040104,86.32,58.83
2021040105,93.31,55.73
2021040106,95.59,54.87
2021040107,88.35000000000001,56.73
2021040108,92.47,58.63
2021040109,87.63,58.27
2021040110,82.86,54.23
2021040111,94.75,55.0
2021040112,91.17999999999999,58.6
2021040113,91.03999999999999,57.93
2021040114,91.75999999999999,56.3
2021040115,89.09,56.2
2021040116,91.85,57.33
2021040117,98.75,59.53
2021040118,92.9,58.67
2021040119,99.32,58.8
2021040120,94.88000000000001,58.87
2021040121,94.34,56.97
2021040122,97.94,57.0
2021040123,96.49,60.33
2021040200,101.76,61.23
2021040201,104.42,58.87
2021040202,103.62,60.07
2021040203,108.64,57.13
2021040204,108.28,59.2
2021040205,104.71000000000001,60.4
2021040206,104.98,61.37
2021040207,107.86,58.87
2021040208,95.51,59.37
2021040209,95.52,59.0
2021040210,93.57000000000001,59.73
2021040211,98.1,57.83
2021040212,100.17999999999999,57.63
2021040213,93.84,59.63
2021040214,92.79,59.87
2021040215,95.59,55.67
2021040216,98.15,57.57
2021040217,98.94,56.47
2021040218,96.50999999999999,55.63
2021040219,95.78,57.97
2021040220,95.55,59.2
2021040221,99.61999999999999,57.43
2021040222,99.97,60.5
2021040223,104.33,58.83
2021040300,109.1,60.1
2021040301,111.94,60.53
2021040302,109.91,61.47
2021040303,109.97,58.9
2021040304,109.94,59.33
2021040305,110.18,59.57
2021040306,106.71,62.27
2021040307,103.4,59.7
2021040308,91.35000000000001,58.7
2021040309,95.57,58.13
2021040310,87.47,57.83
2021040311,94.39,57.7
2021040312,89.42,56.53
2021040313,89.67,57.47
2021040314,87.78,58.57
2021040315,86.10000000000001,55.23
2021040316,89.48,55.5
2021040317,91.17,57.87
2021040318,98.65,56.4
2021040319,97.33,57.97
2021040320,100.17999999999999,56.3
2021040321,106.82,60.77
2021040322,108.99,58.13
2021040323,101.92999999999999,57.13
2021040400,104.12,58.53
2021040401,104.11,59.0
2021040402,105.11999999999999,58.3
2021040403,108.37,58.0
2021040404,103.58,58.13
2021040405,103.48,57.07
2021040406,104.93,56.67
2021040407,98.69000000000001,58.4
2021040408,96.27,56.43
2021040409,97.22,60.2
2021040410,94.91999999999999,59.93
2021040411,94.63000000000001,59.73
2021040412,99.17,58.7
2021040413,96.76,59.67
2021040414,90.17,55.5
2021040415,95.07,57.63
2021040416,98.19,57.6
2021040417,92.80999999999999,57.77
2021040418,96.27,59.8
2021040419,95.78999999999999,56.77
2021040420,95.08,55.83
2021040421,98.17999999999999,57.93
2021040422,97.84,60.07
2021040423,98.41,59.17
2021040500,100.72,60.17
2021040501,100.63000000000001,59.03
2021040502,94.19,60.0
2021040503,94.64,59.0
2021040504,96.86999999999999,58.27
2021040505,104.89,60.73
2021040506,105.14,59.97
2021040507,106.96,60.33
2021040508,106.97,58.4
2021040509,108.19999999999999,57.93
2021040510,108.84,61.0
2021040511,107.28,58.83
2021040512,102.27,61.17
2021040513,104.56,61.3
2021040514,108.5,57.03
2021040515,100.24,56.97
2021040516,102.32,59.6
2021040517,97.16,56.63
2021040518,98.86999999999999,59.93
2021040519,100.96000000000001,60.07
2021040520,109.07000000000001,60.4
2021040521,111.64,57.8
2021040522,110.25999999999999,57.93
2021040523,111.75999999999999,60.1
2021040600,111.78,61.13
2021040601,106.03999999999999,62.13
2021040602,108.53999999999999,59.1
2021040603,104.97999999999999,59.97
2021040604,105.64,58.93
2021040605,105.49000000000001,61.9
2021040606,104.72,61.67
2021040607,105.69,61.83
2021040608,104.58,61.33
2021040609,101.88,58.33
2021040610,107.28,57.13
2021040611,101.53,59.93
2021040612,99.71000000000001,59.57
2021040613,93.03999999999999,58.93
2021040614,100.22,60.77
2021040615,101.2,59.63
2021040616,102.42,60.87
2021040617,104.36,61.7
2021040618,105.91000000000001,61.4
2021040619,104.78,59.5
2021040620,105.86999999999999,57.6
2021040621,109.97,58.67
2021040622,108.33000000000001,57.73
2021040623,109.12,57.83
2021040700,112.21,57.83
2021040701,107.39999999999999,61.97
2021040702,110.68,60.83
2021040703,111.61,57.73
2021040704,114.10000000000001,60.87
2021040705,112.2,62.0
2021040706,113.75,61.93
2021040707,108.48,61.83
2021040708,109.25,57.7
2021040709,105.26,57.53
2021040710,105.35,60.27
2021040711,105.07000000000001,60.57
2021040712,97.57000000000001,58.53
2021040713,93.72,56.83
2021040714,101.24,56.93
2021040715,95.57,58.93
2021040716,98.63,60.33
2021040717,98.66,59.77
2021040718,103.96000000000001,57.57
2021040719,105.44999999999999,60.77
2021040720,100.04,58.83
2021040721,105.14,59.13
2021040722,106.86,59.3
2021040723,108.25999999999999,61.27
2021040800,109.82000000000001,59.23
2021040801,106.78,59.1
2021040802,105.16,58.13
2021040803,105.86,57.33
2021040804,105.98,58.3
2021040805,111.02,60.5
2021040806,103.65,61.4
2021040807,105.45,58.13
2021040808,108.31,57.03
2021040809,101.22,59.83
2021040810,103.42999999999999,56.43
2021040811,104.34,60.4
2021040812,101.44,56.6
2021040813,103.01,56.2
2021040814,103.53999999999999,58.13
2021040815,96.72,57.07
2021040816,102.28,57.03
2021040817,99.63,59.13
2021040818,100.57,59.13
2021040819,97.32000000000001,60.23
2021040820,98.21000000000001,59.2
2021040821,99.74000000000001,58.2
2021040822,99.92999999999999,57.27
2021040823,103.94000000000001,56.23
2021040900,101.14,59.23
2021040901,103.17999999999999,58.27
2021040902,103.71,59.33
2021040903,97.32,57.5
2021040904,102.33,58.63
2021040905,100.50999999999999,57.6
2021040906,96.88,60.47
2021040907,102.95,59.37
2021040908,93.58,57.97
2021040909,99.12,56.4
2021040910,88.55,58.13
2021040911,88.97,55.93
2021040912,93.41,54.63
2021040913,86.64,58.8
2021040914,88.23,56.7
2021040915,96.19000000000001,59.07
2021040916,98.24,58.3
2021040917,99.59,59.4
2021040918,97.61,59.43
2021040919,103.02,60.47
2021040920,104.72,59.47
2021040921,105.19,60.47
2021040922,103.56,56.4
2021040923,105.25999999999999,59.47
2021041000,104.54,59.53
2021041001,101.48,58.73
2021041002,98.41,60.77
2021041003,99.82,56.77
2021041004,101.78,57.83
2021041005,104.06,59.0
2021041006,106.81,56.9
2021041007,104.77,57.7
2021041008,105.11,60.37
2021041009,102.81,58.07
2021041010,93.61,57.83
2021041011,92.94000000000001,59.73
2021041012,90.11999999999999,56.43
2021041013,88.87,55.07
2021041014,88.19000000000001,56.9
2021041015,87.38,56.97
2021041016,92.02,56.03
2021041017,97.33,59.1
2021041018,92.33,55.3
2021041019,96.54,57.5
2021041020,97.96,59.93
2021041021,96.91,58.37
2021041022,104.36,56.67
2021041023,107.12,59.83
2021041100,106.17,58.83
2021041101,103.62,57.57
2021041102,102.25,59.27
2021041103,101.39999999999999,57.1
2021041104,96.16999999999999,56.93
2021041105,98.67999999999999,57.77
2021041106,100.65,56.67
2021041107,97.06,57.53
2021041108,89.83,55.33
2021041109,93.33,55.7
2021041110,87.89999999999999,55.43
2021041111,93.10000000000001,58.9
2021041112,95.55999999999999,57.77
2021041113,93.34,59.0
2021041114,97.81,56.23
2021041115,98.14,59.37
2021041116,98.78,58.47
2021041117,102.23,57.5
2021041118,102.34,59.53
2021041119,103.02,59.63
2021041120,106.06,59.67
2021041121,101.10000000000001,59.7
2021041122,103.52000000000001,60.73
2021041123,98.25,59.73
2021041200,106.36,58.97
2021041201,109.36999999999999,61.27
2021041202,103.32,58.33
2021041203,104.66,59.6
2021041204,105.94,59.63
2021041205,111.22,61.67
2021041206,103.83,60.3
2021041207,107.16,58.83
2021041208,95.3,56.37
2021041209,102.39,57.07
2021041210,100.71,56.97
2021041211,102.84,59.53
2021041212,99.35000000000001,59.53
2021041213,97.64,59.73
2021041214,97.66,57.43
2021041215,91.18,55.57
2021041216,99.96000000000001,55.7
2021041217,93.82000000000001,60.03
2021041218,100.46000000000001,58.37
2021041219,102.47,59.63
2021041220,105.92999999999999,57.3
2021041221,110.67999999999999,59.47
2021041222,103.71,61.6
2021041223,103.34,58.4
2021041300,101.01,61.2
2021041301,111.18,57.4
2021041302,111.81,57.5
2021041303,111.93,59.57
2021041304,108.11,57.67
2021041305,107.61999999999999,61.6
2021041306,103.78999999999999,59.43
2021041307,106.0,58.87
2021041308,104.8,59.37
2021041309,93.64,56.1
2021041310,98.82,56.43
2021041311,97.53,56.33
2021041312,93.15,57.17
2021041313,96.0,55.33
2021041314,91.5,57.37
2021041315,89.94000000000001,57.4
2021041316,93.81,55.7
2021041317,97.33,58.93
2021041318,94.64,59.13
2021041319,99.47,57.37
2021041320,105.07,57.6
2021041321,99.87,60.0
2021041322,104.42999999999999,59.1
2021041323,108.03999999999999,58.3
2021041400,110.76,61.37
2021041401,110.28999999999999,59.47
2021041402,110.05,59.67
2021041403,107.82,58.67
2021041404,104.75,58.63
2021041405,106.09,61.67
2021041406,105.16000000000001,60.23
2021041407,98.61,59.67
2021041408,98.23,59.3
2021041409,97.0,57.13
2021041410,93.67999999999999,55.8
2021041411,91.83,59.7
2021041412,92.35,55.3
2021041413,95.80999999999999,58.6
2021041414,100.36,58.97
2021041415,92.93,57.7
2021041416,93.50999999999999,57.8
2021041417,98.74,56.0
2021041418,103.72,56.33
2021041419,104.55,57.8
2021041420,103.41,57.5
2021041421,107.43,60.9
2021041422,108.06,60.3
2021041423,108.3,60.47
2021041500,110.10000000000001,61.7
2021041501,111.97,60.6
2021041502,112.03,59.83
2021041503,118.76,62.9
2021041504,113.97,60.07
2021041505,120.03,63.03
2021041506,113.1,58.5
2021041507,106.36,61.3
2021041508,92.94000000000001,57.9
2021041509,98.39,56.33
2021041510,91.52,56.8
2021041511,89.7,57.13
2021041512,87.79,59.07
2021041513,87.39,56.9
2021041514,92.43,56.0
2021041515,89.92,55.13
2021041516,92.75999999999999,57.97
2021041517,93.27,58.2
2021041518,91.81,58.63
2021041519,97.31,58.03
2021041520,102.91,56.2
2021041521,103.24,56.1
2021041522,97.7,59.3
2021041523,99.38,59.47
2021041600,96.52,60.5
2021041601,106.17999999999999,56.6
2021041602,104.11,61.0
2021041603,108.51,61.03
2021041604,108.25,59.07
2021041605,111.97,61.7
2021041606,100.91,58.17
2021041607,103.41,57.33
2021041608,90.31,59.5
2021041609,96.75,57.2
2021041610,93.47,57.0
2021041611,95.37,55.8
2021041612,86.22,58.8
2021041613,88.31,57.4
2021041614,90.07,58.33
2021041615,94.35000000000001,57.57
2021041616,90.78,58.7
2021041617,87.45,58.73
2021041618,92.79,55.17
2021041619,96.99,58.63
2021041620,103.72,60.3
2021041621,108.47999999999999,61.1
2021041622,103.01,58.57
2021041623,109.57000000000001,58.87
2021041700,112.19,62.03
2021041701,105.86999999999999,59.8
2021041702,110.5,57.73
2021041703,102.16,59.1
2021041704,101.16999999999999,57.27
2021041705,104.95,60.13
2021041706,101.13,58.8
2021041707,96.11,60.37
2021041708,98.77000000000001,57.73
2021041709,90.92999999999999,57.97
2021041710,88.3,58.5
2021041711,81.94,55.1
2021041712,85.22,54.8
2021041713,84.59,57.73
2021041714,84.08,54.77
2021041715,86.58,55.63
2021041716,89.44,55.8
2021041717,88.56,57.4
2021041718,92.26,57.83
2021041719,91.86,58.17
2021041720,93.11,59.33
2021041721,94.74,58.83
2021041722,94.28999999999999,59.3
2021041723,91.05000000000001,58.4
2021041800,91.75,56.43
2021041801,91.14,58.53
2021041802,100.56,58.67
2021041803,95.56,57.07
2021041804,98.39,56.2
2021041805,102.69,56.6
2021041806,99.94,59.0
2021041807,97.53,58.57
2021041808,96.78,59.1
2021041809,85.82,55.63
2021041810,90.39999999999999,54.93
2021041811,85.23,55.7
2021041812,83.67,57.53
2021041813,81.33000000000001,53.23
2021041814,77.89,53.2
2021041815,78.2,55.03
2021041816,82.32,57.83
2021041817,88.64,55.97
2021041818,90.86,54.4
2021041819,91.21,56.83
2021041820,96.97,55.13
2021041821,97.83,56.6
2021041822,100.78,58.63
2021041823,93.04,57.83
2021041900,101.6,59.8
2021041901,102.75999999999999,57.1
2021041902,96.82000000000001,58.57
2021041903,104.3,57.53
2021041904,95.02,59.17
2021041905,95.4,58.33
2021041906,104.72999999999999,60.3
2021041907,100.46000000000001,58.07
2021041908,94.79,56.83
2021041909,97.58,57.43
2021041910,93.86,56.7
2021041911,84.22,57.03
2021041912,83.31,57.4
2021041913,77.3,57.0
2021041914,84.64,54.0
2021041915,77.48,55.0
2021041916,82.25,57.07
2021041917,85.07000000000001,53.37
2021041918,87.74000000000001,55.87
2021041919,84.39,57.4
2021041920,90.94,54.93
2021041921,89.26,57.2
2021041922,93.91000000000001,57.73
2021041923,93.48,58.03
2021042000,98.42,60.37
2021042001,102.11999999999999,56.93
2021042002,103.6,56.97
2021042003,106.80000000000001,57.73
2021042004,114.59,58.03
2021042005,111.28,59.23
2021042006,96.25,58.43
2021042007,95.17,56.2
2021042008,88.05999999999999,58.43
2021042009,83.89,57.67
2021042010,76.74,53.27
2021042011,84.68,55.0
2021042012,84.08,53.0
2021042013,83.66,56.0
2021042014,83.64,53.0
2021042015,79.37,53.0
2021042016,78.16,57.0
2021042017,80.91,56.0
2021042018,85.53,56.47
2021042019,84.34,58.2
2021042020,93.25,58.4
2021042021,98.79,57.9
2021042022,98.81,60.17
2021042023,104.41,57.77
2021042100,101.59,58.83
2021042101,102.07,60.13
2021042102,107.77,61.3
2021042103,101.69999999999999,59.43
2021042104,109.36,59.47
2021042105,102.53,59.27
2021042106,101.5,57.0
2021042107,93.89999999999999,57.1
2021042108,92.89,58.43
2021042109,95.33000000000001,58.9
2021042110,92.49000000000001,55.53
2021042111,88.47,55.63
2021042112,87.38,57.3
2021042113,88.66,57.47
2021042114,84.91,57.63
2021042115,92.71000000000001,54.4
2021042116,95.59,57.87
2021042117,90.05,58.27
2021042118,94.05,55.53
2021042119,95.08,59.87
2021042120,94.98,57.2
2021042121,98.08,60.27
2021042122,99.4,58.37
2021042123,95.62,58.37
2021042200,100.55,57.37
2021042201,100.85,56.3
2021042202,99.2,59.17
2021042203,102.69000000000001,59.07
2021042204,98.35,56.0
2021042205,101.89,58.03
2021042206,95.25,59.9
2021042207,97.86,56.77
2021042208,96.39,57.4
2021042209,92.89999999999999,58.27
2021042210,93.14,58.07
2021042211,87.0,56.8
2021042212,92.23,55.0
2021042213,88.05,58.17
2021042214,96.17,57.07
2021042215,87.33,59.0
2021042216,88.36,58.07
2021042217,91.82,58.17
2021042218,94.91999999999999,57.43
2021042219,98.39999999999999,58.77
2021042220,99.03,57.03
2021042221,96.78999999999999,59.1
2021042222,96.77000000000001,56.23
2021042223,99.92,56.3
2021042300,100.18,59.17
2021042301,101.94000000000001,56.23
2021042302,103.38,56.33
2021042303,97.78999999999999,57.3
2021042304,96.06,60.13
2021042305,102.04,56.17
2021042306,102.15,60.0
2021042307,95.91,59.7
2021042308,98.53,57.4
2021042309,87.74000000000001,56.03
2021042310,86.23,57.7
2021042311,91.34,54.5
2021042312,93.84,58.5
2021042313,82.84,56.2
2021042314,85.46000000000001,54.2
2021042315,86.39,58.33
2021042316,91.08,58.33
2021042317,91.74,56.63
2021042318,92.77000000000001,58.07
2021042319,97.39,56.57
2021042320,97.28,58.93
2021042321,101.35000000000001,56.23
2021042322,96.63,60.43
2021042323,97.53,57.7
2021042400,99.11999999999999,59.93
2021042401,106.22,61.03
2021042402,106.64,58.07
2021042403,105.4,58.03
2021042404,105.36,58.03
2021042405,104.21,59.83
2021042406,98.82,60.27
2021042407,96.01,57.83
2021042408,92.52000000000001,58.4
2021042409,94.18,58.83
2021042410,87.0,57.67
2021042411,87.11,54.47
2021042412,82.48,54.17
2021042413,89.56,58.53
2021042414,81.75,53.97
2021042415,80.4,57.87
2021042416,84.47,54.1
2021042417,87.30999999999999,55.43
2021042418,86.39,57.73
2021042419,96.9,59.2
2021042420,93.73,56.67
2021042421,100.19,56.13
2021042422,100.27,58.6
2021042423,104.96,57.93
2021042500,105.33,57.2
2021042501,102.63,57.47
2021042502,105.35,60.5
2021042503,106.64,61.7
2021042504,107.81,61.17
2021042505,106.89,62.17
2021042506,109.4,61.4
2021042507,103.13000000000001,57.57
2021042508,97.13000000000001,56.57
2021042509,95.08999999999999,58.27
2021042510,92.47,55.33
2021042511,95.17,54.83
2021042512,90.95,56.53
2021042513,93.17999999999999,55.77
2021042514,91.32,55.43
2021042515,88.08,54.63
2021042516,94.89,54.7
2021042517,86.44000000000001,56.73
2021042518,96.69999999999999,59.1
2021042519,93.97,58.63
2021042520,91.73,57.5
2021042521,99.11,55.97
2021042522,102.33,58.43
2021042523,99.03,58.8
2021042600,101.38000000000001,59.7
2021042601,100.46000000000001,61.07
2021042602,110.31,60.67
2021042603,110.67999999999999,59.97
2021042604,106.45,60.07
2021042605,110.67,57.7
2021042606,105.25,60.83
2021042607,94.5,59.97
2021042608,94.41999999999999,58.43
2021042609,94.6,57.17
2021042610,92.99000000000001,54.9
2021042611,91.08000000000001,58.07
2021042612,90.89,55.83
2021042613,90.47,54.57
2021042614,94.31,56.67
2021042615,88.91,58.8
2021042616,93.15,54.7
2021042617,91.08,57.83
2021042618,89.58,58.17
2021042619,95.49,55.63
2021042620,93.85,57.1
2021042621,103.24,57.6
2021042622,97.78999999999999,59.63
2021042623,100.51,59.87
2021042700,103.6,57.5
2021042701,112.5,57.67
2021042702,111.0,59.87
2021042703,112.67,59.13
2021042704,106.38,60.97
2021042705,105.43,61.73
2021042706,107.15,60.73
2021042707,97.47,55.93
2021042708,90.75,59.47
2021042709,94.64,57.27
2021042710,88.05,56.8
2021042711,93.11,58.5
2021042712,84.94000000000001,54.4
2021042713,89.87,54.0
2021042714,89.51,57.07
2021042715,87.8,54.0
2021042716,84.59,55.03
2021042717,91.07,55.1
2021042718,88.72,57.97
2021042719,93.34,55.7
2021042720,95.44000000000001,57.07
2021042721,99.77,60.43
2021042722,108.08000000000001,58.9
2021042723,105.11999999999999,59.1
2021042800,98.98,57.87
2021042801,106.56,57.07
2021042802,104.71000000000001,61.07
2021042803,103.72,59.6
2021042804,106.99000000000001,60.53
2021042805,106.07,58.33
2021042806,96.16999999999999,59.43
2021042807,93.50999999999999,55.27
2021042808,84.34,55.53
2021042809,84.38,54.0
2021042810,82.28999999999999,53.6
2021042811,78.79,53.33
2021042812,77.60000000000001,56.2
2021042813,82.27,54.0
2021042814,79.03,55.0
2021042815,79.59,53.0
2021042816,80.53,56.0
2021042817,86.83000000000001,53.57
2021042818,87.51,56.9
2021042819,82.64999999999999,58.13
2021042820,86.58,55.27
2021042821,84.9,57.5
2021042822,85.33000000000001,55.57
2021042823,94.89,56.8
2021042900,92.81,57.87
2021042901,88.55999999999999,55.1
2021042902,92.27,59.3
2021042903,97.2,59.4
2021042904,99.04,55.37
2021042905,95.71,58.33
2021042906,91.07000000000001,58.07
2021042907,95.57000000000001,54.9
2021042908,95.55,56.27
2021042909,89.54,55.03
2021042910,96.7,56.03
2021042911,96.39,57.13
2021042912,92.99000000000001,59.23
2021042913,93.94,58.27
2021042914,90.75,59.2
2021042915,95.78,57.33
2021042916,97.66999999999999,55.43
2021042917,99.71000000000001,55.57
2021042918,95.23,56.53
2021042919,95.91999999999999,58.77
2021042920,101.38,58.83
2021042921,97.13,57.83
2021042922,97.5,58.83
2021042923,95.04,59.83
2021043000,96.12,58.83
2021043001,100.46,57.77
2021043002,95.35000000000001,55.73
2021043003,98.25999999999999,58.77
2021043004,92.72999999999999,59.77
2021043005,100.15,59.83
2021043006,94.62,57.73
2021043007,99.46000000000001,57.53
2021043008,92.57,57.27
2021043009,88.51,58.03
2021043010,90.97,57.67
2021043011,87.19,54.3
2021043012,85.67999999999999,55.27
2021043013,91.74,55.33
2021043014,89.13000000000001,58.23
2021043015,90.05,55.3
2021043016,88.54,56.23
2021043017,88.42,56.2
2021043018,87.78,57.33
2021043019,91.41,57.8
2021043020,90.89999999999999,59.3
2021043021,94.27000000000001,59.57
2021043022,96.95,58.9
2021043023,94.5,58.93
2021050100,96.65,56.7
2021050101,89.66000000000001,56.4
2021050102,96.58,56.5
2021050103,91.83999999999999,58.6
2021050104,95.83,57.63
2021050105,98.81,57.7
2021050106,95.39,56.63
2021050107,94.45,58.53
2021050108,93.53999999999999,56.3
2021050109,88.84,54.87
2021050110,86.34,57.33
2021050111,82.71000000000001,54.2
2021050112,83.97,54.97
2021050113,82.95,54.03
2021050114,91.78,56.27
2021050115,94.50999999999999,58.8
2021050116,84.47,57.53
2021050117,94.98,58.23
2021050118,93.8,55.17
2021050119,90.18,58.4
2021050120,92.10000000000001,59.57
2021050121,97.18,57.73
2021050122,95.6,57.97
2021050123,100.19999999999999,60.6
2021050200,100.17999999999999,60.77
2021050201,109.46,57.1
2021050202,101.65,57.73
2021050203,102.64,60.63
2021050204,97.78999999999999,60.6
2021050205,99.67999999999999,60.3
2021050206,98.44000000000001,57.23
2021050207,99.26,59.73
2021050208,95.17,55.23
2021050209,95.60000000000001,58.9
2021050210,88.61,56.67
2021050211,88.64999999999999,56.3
2021050212,88.34,56.53
2021050213,92.91,57.7
2021050214,85.83,54.3
2021050215,89.78,55.0
2021050216,93.52,57.03
2021050217,91.51,55.33
2021050218,97.0,57.57
2021050219,101.80000000000001,59.9
2021050220,99.97,56.87
2021050221,95.08,58.03
2021050222,101.69,60.13
2021050223,98.9,57.4
2021050300,96.10000000000001,59.4
2021050301,99.55,56.5
2021050302,99.58,56.63
2021050303,105.04,58.67
2021050304,100.47,59.8
2021050305,102.9,57.57
2021050306,99.58,60.3
2021050307,101.97,58.87
2021050308,96.67999999999999,58.43
2021050309,97.51,56.4
2021050310,92.26,59.57
2021050311,96.66,55.43
2021050312,91.75999999999999,56.27
2021050313,88.96000000000001,57.23
2021050314,94.49,57.63
2021050315,93.06,58.73
2021050316,94.98,54.7
2021050317,95.16,55.33
2021050318,93.3,56.53
2021050319,92.08,57.67
2021050320,92.31,56.8
2021050321,98.63,57.97
2021050322,100.26,60.03
2021050323,99.75999999999999,55.93
2021050400,97.08,58.87
2021050401,100.58,58.8
2021050402,99.61,56.77
2021050403,93.00999999999999,57.8
2021050404,91.69,57.47
2021050405,94.6,56.27
2021050406,89.19,58.33
2021050407,90.0,59.27
2021050408,95.62,58.07
2021050409,90.94,56.7
2021050410,91.62,55.87
2021050411,92.00999999999999,55.97
2021050412,90.21000000000001,56.23
2021050413,93.35,57.47
2021050414,93.36,54.97
2021050415,91.03999999999999,57.27
2021050416,96.89,55.0
2021050417,94.75,57.87
2021050418,88.47,55.97
2021050419,98.33,55.33
2021050420,94.54,59.33
2021050421,99.27000000000001,56.4
2021050422,93.76,59.5
2021050423,93.55999999999999,56.6
2021050500,99.49,56.43
2021050501,92.42,57.53
2021050502,98.77000000000001,56.57
2021050503,92.99,57.63
2021050504,99.48,56.9
2021050505,102.53999999999999,56.97
2021050506,99.8,55.77
2021050507,96.25,59.9
2021050508,99.29,58.03
2021050509,101.46000000000001,55.9
2021050510,94.53,58.77
2021050511,99.25,55.4
2021050512,95.15,59.7
2021050513,92.19,57.63
2021050514,93.25,57.67
2021050515,99.35,56.6
2021050516,93.89,59.77
2021050517,100.83,59.87
2021050518,93.25999999999999,57.93
2021050519,93.31,59.97
2021050520,96.31,60.07
2021050521,100.73,58.23
2021050522,102.16999999999999,58.27
2021050523,98.64,57.4
2021050600,95.6,60.43
2021050601,97.59,56.53
2021050602,106.95,56.8
2021050603,98.62,56.7
2021050604,107.69,59.83
2021050605,102.0,56.8
2021050606,97.53,57.33
2021050607,99.41,59.93
2021050608,98.81,58.57
2021050609,92.89,57.47
2021050610,95.47,59.13
2021050611,95.24000000000001,59.2
2021050612,89.14,59.0
2021050613,93.05,56.63
2021050614,85.71,55.77
2021050615,86.14,58.8
2021050616,97.02000000000001,56.03
2021050617,97.65,58.37
2021050618,95.88,58.33
2021050619,96.42999999999999,59.6
2021050620,99.55,57.0
2021050621,105.27,58.67
2021050622,105.14999999999999,58.1
2021050623,108.50999999999999,57.13
2021050700,107.44,58.13
2021050701,99.94999999999999,61.1
2021050702,108.64,59.03
2021050703,104.47,59.9
2021050704,101.18,58.57
2021050705,96.49000000000001,57.57
2021050706,106.95,58.67
2021050707,96.38000000000001,56.2
2021050708,101.12,60.17
2021050709,93.99,57.8
2021050710,96.53,59.07
2021050711,89.27,57.2
2021050712,88.22,59.2
2021050713,97.07,55.27
2021050714,93.94000000000001,54.9
2021050715,94.9,55.7
2021050716,93.04,58.87
2021050717,95.1,59.1
2021050718,92.19,55.67
2021050719,94.91,58.83
2021050720,95.86,55.87
2021050721,98.14,60.1
2021050722,94.99,56.27
2021050723,101.08000000000001,60.4
2021050800,102.82,60.43
2021050801,100.69,56.47
2021050802,99.85000000000001,59.73
2021050803,99.18,56.9
2021050804,107.45,59.53
2021050805,109.14999999999999,60.13
2021050806,96.25,57.97
2021050807,93.89,57.47
2021050808,95.98,57.07
2021050809,89.22,54.7
2021050810,88.67,54.33
2021050811,92.34,54.3
2021050812,88.92999999999999,53.93
2021050813,86.33,56.67
2021050814,79.05999999999999,56.6
2021050815,81.69000000000001,56.57
2021050816,87.91,57.63
2021050817,82.74,54.83
2021050818,88.92,58.03
2021050819,90.31,58.67
2021050820,95.88,55.97
2021050821,91.78,59.1
2021050822,92.64,58.2
2021050823,87.64,58.07
2021050900,91.69,54.87
2021050901,90.66000000000001,58.73
2021050902,87.50999999999999,55.63
2021050903,86.14,56.47
2021050904,88.55,54.37
2021050905,91.94,55.17
2021050906,79.57,57.43
2021050907,77.34,57.0
2021050908,75.29,54.0
2021050909,82.8,55.0
2021050910,76.44,56.0
2021050911,82.15,56.0
2021050912,76.86,53.0
2021050913,80.85,57.0
2021050914,81.92,56.0
2021050915,80.97,56.0
2021050916,78.83,55.0
2021050917,84.81,53.0
2021050918,78.55,56.0
2021050919,77.27,56.0
2021050920,82.69,57.0
2021050921,84.0,55.0
2021050922,76.41,57.0
2021050923,80.49,54.0
2021051000,84.7,56.0
2021051001,78.14,56.0
2021051002,83.86,54.0
2021051003,76.66,57.0
2021051004,79.85,55.0
2021051005,75.31,57.0
2021051006,83.47,53.0
2021051007,78.92,56.0
2021051008,75.31,56.0
2021051009,75.37,53.0
2021051010,78.1,55.0
2021051011,83.29,54.0
2021051012,82.47,53.0
2021051013,80.89,53.0
2021051014,84.72,53.0
2021051015,78.3,53.0
2021051016,81.81,56.0
2021051017,77.19,56.0
2021051018,83.11,56.0
2021051019,79.73,57.0
2021051020,81.65,57.0
2021051021,80.33,56.0
2021051022,75.4,56.0
2021051023,84.27,56.3
2021051100,86.25,54.67
2021051101,87.28999999999999,54.93
2021051102,84.2,54.03
2021051103,82.56,58.2
2021051104,89.71,56.43
2021051105,92.69,55.43
2021051106,93.23,57.4
2021051107,90.7,57.4
2021051108,88.21000000000001,55.37
2021051109,82.65,54.2
2021051110,90.54,58.07
2021051111,85.78,57.7
2021051112,83.89,57.3
2021051113,84.50999999999999,54.3
2021051114,80.05999999999999,55.43
2021051115,85.08,57.3
2021051116,80.92,55.33
2021051117,85.53999999999999,57.63
2021051118,89.0,55.87
2021051119,85.18,57.17
2021051120,91.57,58.27
2021051121,88.59,56.33
2021051122,90.8,55.47
2021051123,87.73,55.5
2021051200,86.04,57.57
2021051201,88.61999999999999,57.6
2021051202,89.25999999999999,57.6
2021051203,94.3,55.6
2021051204,93.55000000000001,58.57
2021051205,87.29,57.5
2021051206,90.13000000000001,55.37
2021051207,92.1,57.27
2021051208,90.78,54.03
2021051209,83.12,56.83
2021051210,83.82000000000001,56.7
2021051211,85.83,56.37
2021051212,80.35,54.27
2021051213,84.79,55.0
2021051214,85.56,56.2
2021051215,84.61,54.33
2021051216,84.99,56.47
2021051217,80.42,57.53
2021051218,81.22,57.8
2021051219,90.86,56.0
2021051220,85.4,57.23
